date,state,fips,cases,deaths
30/05/2020,Ayacucho,5,51,0
30/05/2020,Cajamarca,6,17,0
30/05/2020,Callao,7,250,0
30/05/2020,Cusco,8,19,0
30/05/2020,Huancavelica,9,11,0
30/05/2020,Huanuco,10,10,0
30/05/2020,Ica,11,108,0
30/05/2020,Junin,12,48,0
30/05/2020,La Libertad,13,173,0
30/05/2020,Lambayeque,14,325,0
30/05/2020,Lima,15,2436,0
30/05/2020,Lima Region,16,194,0
30/05/2020,Loreto,17,107,0
30/05/2020,Madre de Dios,18,23,0
30/05/2020,Moquegua,19,11,0
30/05/2020,Pasco,20,12,0
30/05/2020,Piura,21,215,0
30/05/2020,Puno,22,17,0
30/05/2020,San Martin,23,63,0
30/05/2020,Tumbes,24,33,0
30/05/2020,Ucayali,25,206,0
31/05/2020,Amazonas,1,12,0
31/05/2020,Ancash,2,34,0
31/05/2020,Apurimac,3,3,0
31/05/2020,Arequipa,4,20,0
31/05/2020,Ayacucho,5,4,0
31/05/2020,Cajamarca,6,5,0
31/05/2020,Callao,7,142,0
31/05/2020,Cusco,8,1,0
31/05/2020,Huancavelica,9,3,0
31/05/2020,Huanuco,10,9,0
31/05/2020,Ica,11,28,0
31/05/2020,Junin,12,15,0
31/05/2020,La Libertad,13,100,0
31/05/2020,Lambayeque,14,60,0
31/05/2020,Lima,15,1300,0
31/05/2020,Lima Region,16,102,0
31/05/2020,Loreto,17,290,0
31/05/2020,Madre de Dios,18,2,0
31/05/2020,Moquegua,19,1,0
31/05/2020,Pasco,20,3,0
31/05/2020,Piura,21,25,0
31/05/2020,Puno,22,1,0
31/05/2020,San Martin,23,39,0
31/05/2020,Tumbes,24,10,0
31/05/2020,Ucayali,25,50,0
1/06/2020,Amazonas,1,14,0
1/06/2020,Ancash,2,137,0
1/06/2020,Apurimac,3,6,0
1/06/2020,Arequipa,4,61,0
1/06/2020,Ayacucho,5,33,0
1/06/2020,Cajamarca,6,30,0
1/06/2020,Callao,7,188,0
1/06/2020,Cusco,8,25,0
1/06/2020,Huancavelica,9,12,0
1/06/2020,Huanuco,10,19,0
1/06/2020,Ica,11,178,0
1/06/2020,Junin,12,47,0
1/06/2020,La Libertad,13,226,0
1/06/2020,Lambayeque,14,154,0
1/06/2020,Lima,15,1935,0
1/06/2020,Lima Region,16,164,0
1/06/2020,Loreto,17,149,0
1/06/2020,Madre de Dios,18,42,0
1/06/2020,Moquegua,19,8,0
1/06/2020,Pasco,20,33,0
1/06/2020,Piura,21,503,0
1/06/2020,Puno,22,7,0
1/06/2020,San Martin,23,97,0
1/06/2020,Tumbes,24,49,0
1/06/2020,Ucayali,25,114,0
2/06/2020,Amazonas,1,14,0
2/06/2020,Ancash,2,139,0
2/06/2020,Apurimac,3,13,0
2/06/2020,Arequipa,4,99,0
2/06/2020,Ayacucho,5,27,0
2/06/2020,Cajamarca,6,23,0
2/06/2020,Callao,7,187,0
2/06/2020,Cusco,8,23,0
2/06/2020,Huancavelica,9,5,0
2/06/2020,Huanuco,10,28,0
2/06/2020,Ica,11,194,0
2/06/2020,Junin,12,67,0
2/06/2020,La Libertad,13,101,0
2/06/2020,Lambayeque,14,172,0
2/06/2020,Lima,15,1806,0
2/06/2020,Lima Region,16,123,0
2/06/2020,Loreto,17,147,0
2/06/2020,Madre de Dios,18,36,0
2/06/2020,Moquegua,19,10,0
2/06/2020,Pasco,20,9,0
2/06/2020,Piura,21,342,0
2/06/2020,Puno,22,15,0
2/06/2020,San Martin,23,106,0
2/06/2020,Tumbes,24,38,0
2/06/2020,Ucayali,25,39,0
3/06/2020,Amazonas,1,35,0
3/06/2020,Ancash,2,119,0
3/06/2020,Apurimac,3,11,0
3/06/2020,Arequipa,4,55,0
3/06/2020,Ayacucho,5,18,0
3/06/2020,Cajamarca,6,34,0
3/06/2020,Callao,7,154,0
3/06/2020,Cusco,8,14,0
3/06/2020,Huancavelica,9,29,0
3/06/2020,Huanuco,10,38,0
3/06/2020,Ica,11,129,0
3/06/2020,Junin,12,46,0
3/06/2020,La Libertad,13,96,0
3/06/2020,Lambayeque,14,135,0
3/06/2020,Lima,15,848,0
3/06/2020,Lima Region,16,223,0
3/06/2020,Loreto,17,69,0
3/06/2020,Madre de Dios,18,39,0
3/06/2020,Moquegua,19,14,0
3/06/2020,Pasco,20,33,0
3/06/2020,Piura,21,276,0
3/06/2020,Puno,22,19,0
3/06/2020,San Martin,23,67,0
3/06/2020,Tumbes,24,45,0
3/06/2020,Ucayali,25,58,0
4/06/2020,Amazonas,1,36,0
4/06/2020,Ancash,2,113,0
4/06/2020,Apurimac,3,18,0
4/06/2020,Arequipa,4,51,0
4/06/2020,Ayacucho,5,40,0
4/06/2020,Cajamarca,6,21,0
4/06/2020,Callao,7,213,0
4/06/2020,Cusco,8,30,0
4/06/2020,Huancavelica,9,14,0
4/06/2020,Huanuco,10,80,0
4/06/2020,Ica,11,101,0
4/06/2020,Junin,12,31,0
4/06/2020,La Libertad,13,177,0
4/06/2020,Lambayeque,14,178,0
4/06/2020,Lima,15,1763,0
4/06/2020,Lima Region,16,146,0
4/06/2020,Loreto,17,176,0
4/06/2020,Madre de Dios,18,106,0
4/06/2020,Moquegua,19,22,0
4/06/2020,Pasco,20,29,0
4/06/2020,Piura,21,494,0
4/06/2020,Puno,22,27,0
4/06/2020,San Martin,23,79,0
4/06/2020,Tumbes,24,35,0
4/06/2020,Ucayali,25,61,0
5/06/2020,Amazonas,1,49,0
5/06/2020,Ancash,2,83,0
5/06/2020,Apurimac,3,12,0
5/06/2020,Arequipa,4,118,0
5/06/2020,Ayacucho,5,18,0
5/06/2020,Cajamarca,6,52,0
5/06/2020,Callao,7,240,0
5/06/2020,Cusco,8,18,0
5/06/2020,Huancavelica,9,7,0
5/06/2020,Huanuco,10,43,0
5/06/2020,Ica,11,107,0
5/06/2020,Junin,12,28,0
5/06/2020,La Libertad,13,123,0
5/06/2020,Lambayeque,14,88,0
5/06/2020,Lima,15,2610,0
5/06/2020,Lima Region,16,241,0
5/06/2020,Loreto,17,286,0
5/06/2020,Madre de Dios,18,26,0
5/06/2020,Moquegua,19,5,0
5/06/2020,Pasco,20,13,0
5/06/2020,Piura,21,469,0
5/06/2020,Puno,22,7,0
5/06/2020,San Martin,23,71,0
5/06/2020,Tumbes,24,72,0
5/06/2020,Ucayali,25,153,0
6/06/2020,Amazonas,1,37,0
6/06/2020,Ancash,2,112,0
6/06/2020,Apurimac,3,13,0
6/06/2020,Arequipa,4,138,0
6/06/2020,Ayacucho,5,29,0
6/06/2020,Cajamarca,6,44,0
6/06/2020,Callao,7,266,0
6/06/2020,Cusco,8,40,0
6/06/2020,Huancavelica,9,11,0
6/06/2020,Huanuco,10,15,0
6/06/2020,Ica,11,150,0
6/06/2020,Junin,12,50,0
6/06/2020,La Libertad,13,151,0
6/06/2020,Lambayeque,14,156,0
6/06/2020,Lima,15,2348,0
6/06/2020,Lima Region,16,228,0
6/06/2020,Loreto,17,181,0
6/06/2020,Madre de Dios,18,23,0
6/06/2020,Moquegua,19,2,0
6/06/2020,Pasco,20,8,0
6/06/2020,Piura,21,445,0
6/06/2020,Puno,22,7,0
6/06/2020,San Martin,23,64,0
6/06/2020,Tumbes,24,60,0
6/06/2020,Ucayali,25,172,0
7/06/2020,Amazonas,1,12,0
7/06/2020,Ancash,2,103,0
7/06/2020,Apurimac,3,5,0
7/06/2020,Arequipa,4,34,0
7/06/2020,Ayacucho,5,10,0
7/06/2020,Cajamarca,6,14,0
7/06/2020,Callao,7,98,0
7/06/2020,Cusco,8,20,0
7/06/2020,Huancavelica,9,13,0
7/06/2020,Huanuco,10,14,0
7/06/2020,Ica,11,78,0
7/06/2020,Junin,12,41,0
7/06/2020,La Libertad,13,45,0
7/06/2020,Lambayeque,14,115,0
7/06/2020,Lima,15,1625,0
7/06/2020,Lima Region,16,169,0
7/06/2020,Loreto,17,27,0
7/06/2020,Madre de Dios,18,8,0
7/06/2020,Moquegua,19,2,0
7/06/2020,Pasco,20,11,0
7/06/2020,Piura,21,74,0
7/06/2020,Puno,22,2,0
7/06/2020,San Martin,23,55,0
7/06/2020,Tumbes,24,10,0
7/06/2020,Ucayali,25,50,0
8/06/2020,Amazonas,1,57,0
8/06/2020,Ancash,2,167,0
8/06/2020,Apurimac,3,10,0
8/06/2020,Arequipa,4,104,0
8/06/2020,Ayacucho,5,41,0
8/06/2020,Cajamarca,6,43,0
8/06/2020,Callao,7,277,0
8/06/2020,Cusco,8,17,0
8/06/2020,Huancavelica,9,13,0
8/06/2020,Huanuco,10,43,0
8/06/2020,Ica,11,159,0
8/06/2020,Junin,12,86,0
8/06/2020,La Libertad,13,190,0
8/06/2020,Lambayeque,14,178,0
8/06/2020,Lima,15,2147,0
8/06/2020,Lima Region,16,182,0
8/06/2020,Loreto,17,169,0
8/06/2020,Madre de Dios,18,56,0
8/06/2020,Moquegua,19,7,0
8/06/2020,Pasco,20,21,0
8/06/2020,Piura,21,340,0
8/06/2020,Puno,22,18,0
8/06/2020,San Martin,23,158,0
8/06/2020,Tumbes,24,57,0
8/06/2020,Ucayali,25,198,0
9/06/2020,Amazonas,1,75,0
9/06/2020,Ancash,2,127,0
9/06/2020,Apurimac,3,14,0
9/06/2020,Arequipa,4,126,0
9/06/2020,Ayacucho,5,32,0
9/06/2020,Cajamarca,6,44,0
9/06/2020,Callao,7,213,0
9/06/2020,Cusco,8,37,0
9/06/2020,Huancavelica,9,16,0
9/06/2020,Huanuco,10,35,0
9/06/2020,Ica,11,152,0
9/06/2020,Junin,12,58,0
9/06/2020,La Libertad,13,253,0
9/06/2020,Lambayeque,14,200,0
9/06/2020,Lima,15,2584,0
9/06/2020,Lima Region,16,269,0
9/06/2020,Loreto,17,117,0
9/06/2020,Madre de Dios,18,39,0
9/06/2020,Moquegua,19,4,0
9/06/2020,Pasco,20,27,0
9/06/2020,Piura,21,470,0
9/06/2020,Puno,22,23,0
9/06/2020,San Martin,23,106,0
9/06/2020,Tumbes,24,70,0
9/06/2020,Ucayali,25,209,0
10/06/2020,Amazonas,1,60,0
10/06/2020,Ancash,2,134,0
10/06/2020,Apurimac,3,5,0
10/06/2020,Arequipa,4,144,0
10/06/2020,Ayacucho,5,20,0
10/06/2020,Cajamarca,6,47,0
10/06/2020,Callao,7,418,0
10/06/2020,Cusco,8,35,0
10/06/2020,Huancavelica,9,17,0
10/06/2020,Huanuco,10,36,0
10/06/2020,Ica,11,190,0
10/06/2020,Junin,12,98,0
10/06/2020,La Libertad,13,327,0
10/06/2020,Lambayeque,14,256,0
10/06/2020,Lima,15,2568,0
10/06/2020,Lima Region,16,285,0
10/06/2020,Loreto,17,221,0
10/06/2020,Madre de Dios,18,63,0
10/06/2020,Moquegua,19,4,0
10/06/2020,Pasco,20,28,0
10/06/2020,Piura,21,421,0
10/06/2020,Puno,22,31,0
10/06/2020,San Martin,23,145,0
10/06/2020,Tumbes,24,64,0
10/06/2020,Ucayali,25,117,0
11/06/2020,Amazonas,1,43,0
11/06/2020,Ancash,2,134,0
11/06/2020,Apurimac,3,13,0
11/06/2020,Arequipa,4,101,0
11/06/2020,Ayacucho,5,38,0
11/06/2020,Cajamarca,6,50,0
11/06/2020,Callao,7,327,0
11/06/2020,Cusco,8,19,0
11/06/2020,Huancavelica,9,17,0
11/06/2020,Huanuco,10,91,0
11/06/2020,Ica,11,169,0
11/06/2020,Junin,12,90,0
11/06/2020,La Libertad,13,203,0
11/06/2020,Lambayeque,14,229,0
11/06/2020,Lima,15,1907,0
11/06/2020,Lima Region,16,392,0
11/06/2020,Loreto,17,221,0
11/06/2020,Madre de Dios,18,30,0
11/06/2020,Moquegua,19,10,0
11/06/2020,Pasco,20,18,0
11/06/2020,Piura,21,509,0
11/06/2020,Puno,22,9,0
11/06/2020,San Martin,23,165,0
11/06/2020,Tumbes,24,83,0
11/06/2020,Ucayali,25,183,0
12/06/2020,Amazonas,1,71,0
12/06/2020,Ancash,2,120,0
12/06/2020,Apurimac,3,13,0
12/06/2020,Arequipa,4,119,0
12/06/2020,Ayacucho,5,37,0
12/06/2020,Cajamarca,6,67,0
12/06/2020,Callao,7,291,0
12/06/2020,Cusco,8,48,0
12/06/2020,Huancavelica,9,13,0
12/06/2020,Huanuco,10,52,0
12/06/2020,Ica,11,188,0
12/06/2020,Junin,12,69,0
12/06/2020,La Libertad,13,220,0
12/06/2020,Lambayeque,14,283,0
12/06/2020,Lima,15,1572,0
12/06/2020,Lima Region,16,369,0
12/06/2020,Loreto,17,196,0
12/06/2020,Madre de Dios,18,34,0
12/06/2020,Moquegua,19,9,0
12/06/2020,Pasco,20,12,0
12/06/2020,Piura,21,440,0
12/06/2020,Puno,22,13,0
12/06/2020,San Martin,23,195,0
12/06/2020,Tumbes,24,70,0
12/06/2020,Ucayali,25,150,0
13/06/2020,Amazonas,1,67,0
13/06/2020,Ancash,2,146,0
13/06/2020,Apurimac,3,3,0
13/06/2020,Arequipa,4,174,0
13/06/2020,Ayacucho,5,60,0
13/06/2020,Cajamarca,6,54,0
13/06/2020,Callao,7,199,0
13/06/2020,Cusco,8,18,0
13/06/2020,Huancavelica,9,12,0
13/06/2020,Huanuco,10,49,0
13/06/2020,Ica,11,153,0
13/06/2020,Junin,12,69,0
13/06/2020,La Libertad,13,203,0
13/06/2020,Lambayeque,14,204,0
13/06/2020,Lima,15,1939,0
13/06/2020,Lima Region,16,251,0
13/06/2020,Loreto,17,157,0
13/06/2020,Madre de Dios,18,38,0
13/06/2020,Moquegua,19,13,0
13/06/2020,Pasco,20,35,0
13/06/2020,Piura,21,219,0
13/06/2020,Puno,22,15,0
13/06/2020,San Martin,23,123,0
13/06/2020,Tumbes,24,52,0
13/06/2020,Ucayali,25,239,0
14/06/2020,Amazonas,1,16,0
14/06/2020,Ancash,2,89,0
14/06/2020,Apurimac,3,1,0
14/06/2020,Arequipa,4,19,0
14/06/2020,Ayacucho,5,8,0
14/06/2020,Cajamarca,6,23,0
14/06/2020,Callao,7,150,0
14/06/2020,Cusco,8,9,0
14/06/2020,Huancavelica,9,6,0
14/06/2020,Huanuco,10,23,0
14/06/2020,Ica,11,28,0
14/06/2020,Junin,12,55,0
14/06/2020,La Libertad,13,70,0
14/06/2020,Lambayeque,14,39,0
14/06/2020,Lima,15,1501,0
14/06/2020,Lima Region,16,178,0
14/06/2020,Loreto,17,16,0
14/06/2020,Madre de Dios,18,7,0
14/06/2020,Moquegua,19,3,0
14/06/2020,Pasco,20,13,0
14/06/2020,Piura,21,116,0
14/06/2020,Puno,22,9,0
14/06/2020,San Martin,23,17,0
14/06/2020,Tumbes,24,16,0
14/06/2020,Ucayali,25,30,0
15/06/2020,Amazonas,1,199,0
15/06/2020,Ancash,2,113,0
15/06/2020,Apurimac,3,4,0
15/06/2020,Arequipa,4,94,0
15/06/2020,Ayacucho,5,60,0
15/06/2020,Cajamarca,6,44,0
15/06/2020,Callao,7,128,0
15/06/2020,Cusco,8,15,0
15/06/2020,Huancavelica,9,14,0
15/06/2020,Huanuco,10,63,0
15/06/2020,Ica,11,123,0
15/06/2020,Junin,12,61,0
15/06/2020,La Libertad,13,218,0
15/06/2020,Lambayeque,14,179,0
15/06/2020,Lima,15,2092,0
15/06/2020,Lima Region,16,230,0
15/06/2020,Loreto,17,66,0
15/06/2020,Madre de Dios,18,64,0
15/06/2020,Moquegua,19,14,0
15/06/2020,Pasco,20,24,0
15/06/2020,Piura,21,348,0
15/06/2020,Puno,22,11,0
15/06/2020,San Martin,23,51,0
15/06/2020,Tumbes,24,81,0
15/06/2020,Ucayali,25,43,0
16/06/2020,Amazonas,1,58,0
16/06/2020,Ancash,2,121,0
16/06/2020,Apurimac,3,1,0
16/06/2020,Arequipa,4,90,0
16/06/2020,Ayacucho,5,28,0
16/06/2020,Cajamarca,6,15,0
16/06/2020,Callao,7,94,0
16/06/2020,Cusco,8,13,0
16/06/2020,Huancavelica,9,3,0
16/06/2020,Huanuco,10,37,0
16/06/2020,Ica,11,85,0
16/06/2020,Junin,12,56,0
16/06/2020,La Libertad,13,111,0
16/06/2020,Lambayeque,14,127,0
16/06/2020,Lima,15,1638,0
16/06/2020,Lima Region,16,258,0
16/06/2020,Loreto,17,61,0
16/06/2020,Madre de Dios,18,105,0
16/06/2020,Moquegua,19,4,0
16/06/2020,Pasco,20,6,0
16/06/2020,Piura,21,185,0
16/06/2020,Puno,22,8,0
16/06/2020,San Martin,23,151,0
16/06/2020,Tumbes,24,65,0
16/06/2020,Ucayali,25,45,0
17/06/2020,Amazonas,1,62,0
17/06/2020,Ancash,2,99,0
17/06/2020,Apurimac,3,8,0
17/06/2020,Arequipa,4,168,0
17/06/2020,Ayacucho,5,41,0
17/06/2020,Cajamarca,6,57,0
17/06/2020,Callao,7,228,0
17/06/2020,Cusco,8,22,0
17/06/2020,Huancavelica,9,4,0
17/06/2020,Huanuco,10,43,0
17/06/2020,Ica,11,172,0
17/06/2020,Junin,12,97,0
17/06/2020,La Libertad,13,249,0
17/06/2020,Lambayeque,14,201,0
17/06/2020,Lima,15,1601,0
17/06/2020,Lima Region,16,256,0
17/06/2020,Loreto,17,74,0
17/06/2020,Madre de Dios,18,43,0
17/06/2020,Moquegua,19,2,0
17/06/2020,Pasco,20,4,0
17/06/2020,Piura,21,222,0
17/06/2020,Puno,22,11,0
17/06/2020,San Martin,23,83,0
17/06/2020,Tumbes,24,93,0
17/06/2020,Ucayali,25,53,0
18/06/2020,Amazonas,1,35,0
18/06/2020,Ancash,2,127,0
18/06/2020,Apurimac,3,6,0
18/06/2020,Arequipa,4,68,0
18/06/2020,Ayacucho,5,42,0
18/06/2020,Cajamarca,6,58,0
18/06/2020,Callao,7,244,0
18/06/2020,Cusco,8,13,0
18/06/2020,Huancavelica,9,3,0
18/06/2020,Huanuco,10,71,0
18/06/2020,Ica,11,79,0
18/06/2020,Junin,12,86,0
18/06/2020,La Libertad,13,141,0
18/06/2020,Lambayeque,14,164,0
18/06/2020,Lima,15,1506,0
18/06/2020,Lima Region,16,158,0
18/06/2020,Loreto,17,136,0
18/06/2020,Madre de Dios,18,24,0
18/06/2020,Moquegua,19,5,0
18/06/2020,Pasco,20,14,0
18/06/2020,Piura,21,219,0
18/06/2020,Puno,22,8,0
18/06/2020,San Martin,23,138,0
18/06/2020,Tumbes,24,43,0
18/06/2020,Ucayali,25,48,0
19/06/2020,Amazonas,1,79,0
19/06/2020,Ancash,2,104,0
19/06/2020,Apurimac,3,4,0
19/06/2020,Arequipa,4,114,0
19/06/2020,Ayacucho,5,77,0
19/06/2020,Cajamarca,6,48,0
19/06/2020,Callao,7,180,0
19/06/2020,Cusco,8,21,0
19/06/2020,Huancavelica,9,7,0
19/06/2020,Huanuco,10,61,0
19/06/2020,Ica,11,96,0
19/06/2020,Junin,12,39,0
19/06/2020,La Libertad,13,205,0
19/06/2020,Lambayeque,14,178,0
19/06/2020,Lima,15,1242,0
19/06/2020,Lima Region,16,182,0
19/06/2020,Loreto,17,126,0
19/06/2020,Madre de Dios,18,63,0
19/06/2020,Moquegua,19,7,0
19/06/2020,Pasco,20,18,0
19/06/2020,Piura,21,264,0
19/06/2020,Puno,22,15,0
19/06/2020,San Martin,23,135,0
19/06/2020,Tumbes,24,35,0
19/06/2020,Ucayali,25,131,0
20/06/2020,Amazonas,1,42,0
20/06/2020,Ancash,2,104,0
20/06/2020,Apurimac,3,26,0
20/06/2020,Arequipa,4,74,0
20/06/2020,Ayacucho,5,21,0
20/06/2020,Cajamarca,6,54,0
20/06/2020,Callao,7,136,0
20/06/2020,Cusco,8,35,0
20/06/2020,Huancavelica,9,11,0
20/06/2020,Huanuco,10,40,0
20/06/2020,Ica,11,124,0
20/06/2020,Junin,12,85,0
20/06/2020,La Libertad,13,192,0
20/06/2020,Lambayeque,14,106,0
20/06/2020,Lima,15,1527,0
20/06/2020,Lima Region,16,268,0
20/06/2020,Loreto,17,92,0
20/06/2020,Madre de Dios,18,38,0
20/06/2020,Moquegua,19,11,0
20/06/2020,Pasco,20,10,0
20/06/2020,Piura,21,200,0
20/06/2020,Puno,22,11,0
20/06/2020,San Martin,23,167,0
20/06/2020,Tumbes,24,66,0
20/06/2020,Ucayali,25,65,0
21/06/2020,Amazonas,1,13,0
21/06/2020,Ancash,2,59,0
21/06/2020,Apurimac,3,25,0
21/06/2020,Arequipa,4,118,0
21/06/2020,Ayacucho,5,12,0
21/06/2020,Cajamarca,6,15,0
21/06/2020,Callao,7,83,0
21/06/2020,Cusco,8,1,0
21/06/2020,Huancavelica,9,4,0
21/06/2020,Huanuco,10,25,0
21/06/2020,Ica,11,44,0
21/06/2020,Junin,12,28,0
21/06/2020,La Libertad,13,69,0
21/06/2020,Lambayeque,14,50,0
21/06/2020,Lima,15,560,0
21/06/2020,Lima Region,16,92,0
21/06/2020,Loreto,17,15,0
21/06/2020,Madre de Dios,18,5,0
21/06/2020,Moquegua,19,4,0
21/06/2020,Pasco,20,1,0
21/06/2020,Piura,21,41,0
21/06/2020,Puno,22,12,0
21/06/2020,San Martin,23,16,0
21/06/2020,Tumbes,24,22,0
21/06/2020,Ucayali,25,131,0
22/06/2020,Amazonas,1,45,0
22/06/2020,Ancash,2,117,0
22/06/2020,Apurimac,3,6,0
22/06/2020,Arequipa,4,114,0
22/06/2020,Ayacucho,5,34,0
22/06/2020,Cajamarca,6,75,0
22/06/2020,Callao,7,125,0
22/06/2020,Cusco,8,16,0
22/06/2020,Huancavelica,9,6,0
22/06/2020,Huanuco,10,34,0
22/06/2020,Ica,11,203,0
22/06/2020,Junin,12,92,0
22/06/2020,La Libertad,13,236,0
22/06/2020,Lambayeque,14,174,0
22/06/2020,Lima,15,1749,0
22/06/2020,Lima Region,16,453,0
22/06/2020,Loreto,17,242,0
22/06/2020,Madre de Dios,18,42,0
22/06/2020,Moquegua,19,4,0
22/06/2020,Pasco,20,7,0
22/06/2020,Piura,21,234,0
22/06/2020,Puno,22,23,0
22/06/2020,San Martin,23,175,0
22/06/2020,Tumbes,24,46,0
22/06/2020,Ucayali,25,73,0
23/06/2020,Amazonas,1,45,0
23/06/2020,Ancash,2,117,0
23/06/2020,Apurimac,3,11,0
23/06/2020,Arequipa,4,188,0
23/06/2020,Ayacucho,5,45,0
23/06/2020,Cajamarca,6,71,0
23/06/2020,Callao,7,89,0
23/06/2020,Cusco,8,29,0
23/06/2020,Huancavelica,9,13,0
23/06/2020,Huanuco,10,46,0
23/06/2020,Ica,11,167,0
23/06/2020,Junin,12,76,0
23/06/2020,La Libertad,13,233,0
23/06/2020,Lambayeque,14,116,0
23/06/2020,Lima,15,1654,0
23/06/2020,Lima Region,16,185,0
23/06/2020,Loreto,17,113,0
23/06/2020,Madre de Dios,18,55,0
23/06/2020,Moquegua,19,11,0
23/06/2020,Pasco,20,13,0
23/06/2020,Piura,21,192,0
23/06/2020,Puno,22,19,0
23/06/2020,San Martin,23,169,0
23/06/2020,Tumbes,24,54,0
23/06/2020,Ucayali,25,53,0
24/06/2020,Amazonas,1,174,0
24/06/2020,Ancash,2,126,0
24/06/2020,Apurimac,3,5,0
24/06/2020,Arequipa,4,231,0
24/06/2020,Ayacucho,5,47,0
24/06/2020,Cajamarca,6,92,0
24/06/2020,Callao,7,86,0
24/06/2020,Cusco,8,14,0
24/06/2020,Huancavelica,9,19,0
24/06/2020,Huanuco,10,75,0
24/06/2020,Ica,11,136,0
24/06/2020,Junin,12,62,0
24/06/2020,La Libertad,13,197,0
24/06/2020,Lambayeque,14,257,0
24/06/2020,Lima,15,1750,0
24/06/2020,Lima Region,16,256,0
24/06/2020,Loreto,17,37,0
24/06/2020,Madre de Dios,18,42,0
24/06/2020,Moquegua,19,22,0
24/06/2020,Pasco,20,11,0
24/06/2020,Piura,21,177,0
24/06/2020,Puno,22,15,0
24/06/2020,San Martin,23,182,0
24/06/2020,Tumbes,24,56,0
24/06/2020,Ucayali,25,22,0
25/06/2020,Amazonas,1,59,0
25/06/2020,Ancash,2,101,0
25/06/2020,Apurimac,3,8,0
25/06/2020,Arequipa,4,152,0
25/06/2020,Ayacucho,5,29,0
25/06/2020,Cajamarca,6,75,0
25/06/2020,Callao,7,175,0
25/06/2020,Cusco,8,18,0
25/06/2020,Huancavelica,9,11,0
25/06/2020,Huanuco,10,59,0
25/06/2020,Ica,11,141,0
25/06/2020,Junin,12,102,0
25/06/2020,La Libertad,13,171,0
25/06/2020,Lambayeque,14,141,0
25/06/2020,Lima,15,1900,0
25/06/2020,Lima Region,16,228,0
25/06/2020,Loreto,17,65,0
25/06/2020,Madre de Dios,18,69,0
25/06/2020,Moquegua,19,12,0
25/06/2020,Pasco,20,13,0
25/06/2020,Piura,21,203,0
25/06/2020,Puno,22,4,0
25/06/2020,San Martin,23,236,0
25/06/2020,Tumbes,24,58,0
25/06/2020,Ucayali,25,97,0
26/06/2020,Amazonas,1,52,0
26/06/2020,Ancash,2,111,0
26/06/2020,Apurimac,3,18,0
26/06/2020,Arequipa,4,166,0
26/06/2020,Ayacucho,5,30,0
26/06/2020,Cajamarca,6,82,0
26/06/2020,Callao,7,206,0
26/06/2020,Cusco,8,41,0
26/06/2020,Huancavelica,9,4,0
26/06/2020,Huanuco,10,51,0
26/06/2020,Ica,11,211,0
26/06/2020,Junin,12,85,0
26/06/2020,La Libertad,13,225,0
26/06/2020,Lambayeque,14,256,0
26/06/2020,Lima,15,1710,0
26/06/2020,Lima Region,16,170,0
26/06/2020,Loreto,17,87,0
26/06/2020,Madre de Dios,18,63,0
26/06/2020,Moquegua,19,15,0
26/06/2020,Pasco,20,17,0
26/06/2020,Piura,21,234,0
26/06/2020,Puno,22,23,0
26/06/2020,San Martin,23,284,0
26/06/2020,Tumbes,24,61,0
26/06/2020,Ucayali,25,110,0
27/06/2020,Amazonas,1,55,0
27/06/2020,Ancash,2,78,0
27/06/2020,Apurimac,3,11,0
27/06/2020,Arequipa,4,272,0
27/06/2020,Ayacucho,5,27,0
27/06/2020,Cajamarca,6,62,0
27/06/2020,Callao,7,107,0
27/06/2020,Cusco,8,31,0
27/06/2020,Huancavelica,9,21,0
27/06/2020,Huanuco,10,99,0
27/06/2020,Ica,11,157,0
27/06/2020,Junin,12,82,0
27/06/2020,La Libertad,13,209,0
27/06/2020,Lambayeque,14,146,0
27/06/2020,Lima,15,1279,0
27/06/2020,Lima Region,16,166,0
27/06/2020,Loreto,17,42,0
27/06/2020,Madre de Dios,18,81,0
27/06/2020,Moquegua,19,12,0
27/06/2020,Pasco,20,15,0
27/06/2020,Piura,21,146,0
27/06/2020,Puno,22,17,0
27/06/2020,San Martin,23,207,0
27/06/2020,Tumbes,24,86,0
27/06/2020,Ucayali,25,102,0
28/06/2020,Amazonas,1,28,0
28/06/2020,Ancash,2,39,0
28/06/2020,Arequipa,4,58,0
28/06/2020,Ayacucho,5,11,0
28/06/2020,Cajamarca,6,29,0
28/06/2020,Callao,7,30,0
28/06/2020,Cusco,8,6,0
28/06/2020,Huancavelica,9,8,0
28/06/2020,Huanuco,10,81,0
28/06/2020,Ica,11,96,0
28/06/2020,Junin,12,85,0
28/06/2020,La Libertad,13,83,0
28/06/2020,Lambayeque,14,31,0
28/06/2020,Lima,15,751,0
28/06/2020,Lima Region,16,47,0
28/06/2020,Loreto,17,30,0
28/06/2020,Madre de Dios,18,14,0
28/06/2020,Moquegua,19,6,0
28/06/2020,Pasco,20,8,0
28/06/2020,Piura,21,37,0
28/06/2020,Puno,22,3,0
28/06/2020,San Martin,23,60,0
28/06/2020,Tumbes,24,29,0
28/06/2020,Ucayali,25,23,0
29/06/2020,Amazonas,1,29,0
29/06/2020,Ancash,2,129,0
29/06/2020,Apurimac,3,4,0
29/06/2020,Arequipa,4,58,0
29/06/2020,Ayacucho,5,32,0
29/06/2020,Cajamarca,6,57,0
29/06/2020,Callao,7,69,0
