date,state,fips,cases,deaths
2020-05-24,Amazonas,AMA,5,0
2020-05-24,Ancash,ANC,52,0
2020-05-24,Arequipa,ARE,35,0
2020-05-24,Ayacucho,AYA,6,0
2020-05-24,Cajamarca,CAJ,7,0
2020-05-24,Callao,CAL,72,0
2020-05-24,Cusco,CUS,6,0
2020-05-24,Huancavelica,HUA,7,0
2020-05-24,Huanuco,HCO,7,0
2020-05-24,Ica,ICA,20,0
2020-05-24,Junin,JUN,21,0
2020-05-24,La Libertad,LIB,68,0
2020-05-24,Lambayeque,LAM,96,0
2020-05-24,Lima,LIM,923,0
2020-05-24,Lima Region,LRE,59,0
2020-05-24,Loreto,LOR,96,0
2020-05-24,Madre de Dios,MDI,1,0
2020-05-24,Moquegua,MOQ,18,0
2020-05-24,Pasco,PAS,25,0
2020-05-24,Piura,PIU,199,0
2020-05-24,Puno,PUN,2,0
2020-05-24,San Martin,SMA,15,0
2020-05-24,Tumbes,TUM,14,0
2020-05-24,Ucayali,UCA,36,0
2020-05-25,Amazonas,AMA,50,0
2020-05-25,Ancash,ANC,179,0
2020-05-25,Apurimac,APU,22,0
2020-05-25,Arequipa,ARE,192,0
2020-05-25,Ayacucho,AYA,26,0
2020-05-25,Cajamarca,CAJ,33,0
2020-05-25,Callao,CAL,409,0
2020-05-25,Cusco,CUS,51,0
2020-05-25,Huancavelica,HUA,12,0
2020-05-25,Huanuco,HCO,30,0
2020-05-25,Ica,ICA,247,0
2020-05-25,Junin,JUN,51,0
2020-05-25,La Libertad,LIB,269,0
2020-05-25,Lambayeque,LAM,320,0
2020-05-25,Lima,LIM,3839,0
2020-05-25,Lima Region,LRE,303,0
2020-05-25,Loreto,LOR,135,0
2020-05-25,Madre de Dios,MDI,39,0
2020-05-25,Moquegua,MOQ,32,0
2020-05-25,Pasco,PAS,20,0
2020-05-25,Piura,PIU,481,0
2020-05-25,Puno,PUN,35,0
2020-05-25,San Martin,SMA,28,0
2020-05-25,Tumbes,TUM,47,0
2020-05-25,Ucayali,UCA,77,0
2020-05-26,Amazonas,AMA,22,0
2020-05-26,Ancash,ANC,187,0
2020-05-26,Apurimac,APU,2,0
2020-05-26,Arequipa,ARE,128,0
2020-05-26,Ayacucho,AYA,24,0
2020-05-26,Cajamarca,CAJ,31,0
2020-05-26,Callao,CAL,496,0
2020-05-26,Cusco,CUS,30,0
2020-05-26,Huancavelica,HUA,9,0
2020-05-26,Huanuco,HCO,21,0
2020-05-26,Ica,ICA,170,0
2020-05-26,Junin,JUN,53,0
2020-05-26,La Libertad,LIB,182,0
2020-05-26,Lambayeque,LAM,460,0
2020-05-26,Lima,LIM,3809,0
2020-05-26,Lima Region,LRE,286,0
2020-05-26,Loreto,LOR,204,0
2020-05-26,Madre de Dios,MDI,21,0
2020-05-26,Moquegua,MOQ,27,0
2020-05-26,Pasco,PAS,20,0
2020-05-26,Piura,PIU,417,0
2020-05-26,Puno,PUN,3,0
2020-05-26,San Martin,SMA,62,0
2020-05-26,Tumbes,TUM,44,0
2020-05-26,Ucayali,UCA,197,0
2020-05-27,Amazonas,AMA,19,0
2020-05-27,Ancash,ANC,225,0
2020-05-27,Apurimac,APU,8,0
2020-05-27,Arequipa,ARE,186,0
2020-05-27,Ayacucho,AYA,53,0
2020-05-27,Cajamarca,CAJ,20,0
2020-05-27,Callao,CAL,510,0
2020-05-27,Cusco,CUS,37,0
2020-05-27,Huancavelica,HUA,14,0
2020-05-27,Huanuco,HCO,32,0
2020-05-27,Ica,ICA,210,0
2020-05-27,Junin,JUN,90,0
2020-05-27,La Libertad,LIB,181,0
2020-05-27,Lambayeque,LAM,508,0
2020-05-27,Lima,LIM,4020,0
2020-05-27,Lima Region,LRE,256,0
2020-05-27,Loreto,LOR,148,0
2020-05-27,Madre de Dios,MDI,27,0
2020-05-27,Moquegua,MOQ,39,0
2020-05-27,Pasco,PAS,26,0
2020-05-27,Piura,PIU,457,0
2020-05-27,Puno,PUN,22,0
2020-05-27,San Martin,SMA,65,0
2020-05-27,Tumbes,TUM,31,0
2020-05-27,Ucayali,UCA,176,0
2020-05-28,Amazonas,AMA,25,0
2020-05-28,Ancash,ANC,242,0
2020-05-28,Apurimac,APU,9,0
2020-05-28,Arequipa,ARE,186,0
2020-05-28,Ayacucho,AYA,30,0
2020-05-28,Cajamarca,CAJ,32,0
2020-05-28,Callao,CAL,509,0
2020-05-28,Cusco,CUS,46,0
2020-05-28,Huancavelica,HUA,10,0
2020-05-28,Huanuco,HCO,24,0
2020-05-28,Ica,ICA,132,0
2020-05-28,Junin,JUN,68,0
2020-05-28,La Libertad,LIB,307,0
2020-05-28,Lambayeque,LAM,315,0
2020-05-28,Lima,LIM,3376,0
2020-05-28,Lima Region,LRE,200,0
2020-05-28,Loreto,LOR,83,0
2020-05-28,Madre de Dios,MDI,54,0
2020-05-28,Moquegua,MOQ,17,0
2020-05-28,Pasco,PAS,22,0
2020-05-28,Piura,PIU,363,0
2020-05-28,Puno,PUN,16,0
2020-05-28,San Martin,SMA,66,0
2020-05-28,Tumbes,TUM,56,0
2020-05-28,Ucayali,UCA,209,0
2020-05-29,Amazonas,AMA,13,0
2020-05-29,Ancash,ANC,174,0
2020-05-29,Apurimac,APU,9,0
2020-05-29,Arequipa,ARE,172,0
2020-05-29,Ayacucho,AYA,17,0
2020-05-29,Cajamarca,CAJ,20,0
2020-05-29,Callao,CAL,358,0
2020-05-29,Cusco,CUS,57,0
2020-05-29,Huancavelica,HUA,11,0
2020-05-29,Huanuco,HCO,33,0
2020-05-29,Ica,ICA,297,0
2020-05-29,Junin,JUN,76,0
2020-05-29,La Libertad,LIB,160,0
2020-05-29,Lambayeque,LAM,242,0
2020-05-29,Lima,LIM,2999,0
2020-05-29,Lima Region,LRE,238,0
2020-05-29,Loreto,LOR,183,0
2020-05-29,Madre de Dios,MDI,53,0
2020-05-29,Moquegua,MOQ,16,0
2020-05-29,Pasco,PAS,4,0
2020-05-29,Piura,PIU,292,0
2020-05-29,Puno,PUN,42,0
2020-05-29,San Martin,SMA,52,0
2020-05-29,Tumbes,TUM,45,0
2020-05-29,Ucayali,UCA,171,0
2020-05-30,Amazonas,AMA,13,0
2020-05-30,Ancash,ANC,146,0
2020-05-30,Apurimac,APU,9,0
2020-05-30,Arequipa,ARE,96,0
2020-05-30,Ayacucho,AYA,51,0
2020-05-30,Cajamarca,CAJ,17,0
2020-05-30,Callao,CAL,250,0
2020-05-30,Cusco,CUS,19,0
2020-05-30,Huancavelica,HUA,11,0
2020-05-30,Huanuco,HCO,10,0
2020-05-30,Ica,ICA,108,0
2020-05-30,Junin,JUN,48,0
2020-05-30,La Libertad,LIB,173,0
2020-05-30,Lambayeque,LAM,325,0
2020-05-30,Lima,LIM,2436,0
2020-05-30,Lima Region,LRE,194,0
2020-05-30,Loreto,LOR,107,0
2020-05-30,Madre de Dios,MDI,23,0
2020-05-30,Moquegua,MOQ,11,0
2020-05-30,Pasco,PAS,12,0
2020-05-30,Piura,PIU,215,0
2020-05-30,Puno,PUN,17,0
2020-05-30,San Martin,SMA,63,0
2020-05-30,Tumbes,TUM,33,0
2020-05-30,Ucayali,UCA,206,0
2020-05-31,Amazonas,AMA,12,0
2020-05-31,Ancash,ANC,34,0
2020-05-31,Apurimac,APU,3,0
2020-05-31,Arequipa,ARE,20,0
2020-05-31,Ayacucho,AYA,4,0
2020-05-31,Cajamarca,CAJ,5,0
2020-05-31,Callao,CAL,142,0
2020-05-31,Cusco,CUS,1,0
2020-05-31,Huancavelica,HUA,3,0
2020-05-31,Huanuco,HCO,9,0
2020-05-31,Ica,ICA,28,0
2020-05-31,Junin,JUN,15,0
2020-05-31,La Libertad,LIB,100,0
2020-05-31,Lambayeque,LAM,60,0
2020-05-31,Lima,LIM,1300,0
2020-05-31,Lima Region,LRE,102,0
2020-05-31,Loreto,LOR,290,0
2020-05-31,Madre de Dios,MDI,2,0
2020-05-31,Moquegua,MOQ,1,0
2020-05-31,Pasco,PAS,3,0
2020-05-31,Piura,PIU,25,0
2020-05-31,Puno,PUN,1,0
2020-05-31,San Martin,SMA,39,0
2020-05-31,Tumbes,TUM,10,0
2020-05-31,Ucayali,UCA,50,0
2020-06-01,Amazonas,AMA,14,0
2020-06-01,Ancash,ANC,137,0
2020-06-01,Apurimac,APU,6,0
2020-06-01,Arequipa,ARE,61,0
2020-06-01,Ayacucho,AYA,33,0
2020-06-01,Cajamarca,CAJ,30,0
2020-06-01,Callao,CAL,188,0
2020-06-01,Cusco,CUS,25,0
2020-06-01,Huancavelica,HUA,12,0
2020-06-01,Huanuco,HCO,19,0
2020-06-01,Ica,ICA,178,0
2020-06-01,Junin,JUN,47,0
2020-06-01,La Libertad,LIB,226,0
2020-06-01,Lambayeque,LAM,154,0
2020-06-01,Lima,LIM,1935,0
2020-06-01,Lima Region,LRE,164,0
2020-06-01,Loreto,LOR,149,0
2020-06-01,Madre de Dios,MDI,42,0
2020-06-01,Moquegua,MOQ,8,0
2020-06-01,Pasco,PAS,33,0
2020-06-01,Piura,PIU,503,0
2020-06-01,Puno,PUN,7,0
2020-06-01,San Martin,SMA,97,0
2020-06-01,Tumbes,TUM,49,0
2020-06-01,Ucayali,UCA,114,0
2020-06-02,Amazonas,AMA,14,0
2020-06-02,Ancash,ANC,139,0
2020-06-02,Apurimac,APU,13,0
2020-06-02,Arequipa,ARE,99,0
2020-06-02,Ayacucho,AYA,27,0
2020-06-02,Cajamarca,CAJ,23,0
2020-06-02,Callao,CAL,187,0
2020-06-02,Cusco,CUS,23,0
2020-06-02,Huancavelica,HUA,5,0
2020-06-02,Huanuco,HCO,28,0
2020-06-02,Ica,ICA,194,0
2020-06-02,Junin,JUN,67,0
2020-06-02,La Libertad,LIB,101,0
2020-06-02,Lambayeque,LAM,172,0
2020-06-02,Lima,LIM,1806,0
2020-06-02,Lima Region,LRE,123,0
2020-06-02,Loreto,LOR,147,0
2020-06-02,Madre de Dios,MDI,36,0
2020-06-02,Moquegua,MOQ,10,0
2020-06-02,Pasco,PAS,9,0
2020-06-02,Piura,PIU,342,0
2020-06-02,Puno,PUN,15,0
2020-06-02,San Martin,SMA,106,0
2020-06-02,Tumbes,TUM,38,0
2020-06-02,Ucayali,UCA,39,0
2020-06-03,Amazonas,AMA,35,0
2020-06-03,Ancash,ANC,119,0
2020-06-03,Apurimac,APU,11,0
2020-06-03,Arequipa,ARE,55,0
2020-06-03,Ayacucho,AYA,18,0
2020-06-03,Cajamarca,CAJ,34,0
2020-06-03,Callao,CAL,154,0
2020-06-03,Cusco,CUS,14,0
2020-06-03,Huancavelica,HUA,29,0
2020-06-03,Huanuco,HCO,38,0
2020-06-03,Ica,ICA,129,0
2020-06-03,Junin,JUN,46,0
2020-06-03,La Libertad,LIB,96,0
2020-06-03,Lambayeque,LAM,135,0
2020-06-03,Lima,LIM,848,0
2020-06-03,Lima Region,LRE,223,0
2020-06-03,Loreto,LOR,69,0
2020-06-03,Madre de Dios,MDI,39,0
2020-06-03,Moquegua,MOQ,14,0
2020-06-03,Pasco,PAS,33,0
2020-06-03,Piura,PIU,276,0
2020-06-03,Puno,PUN,19,0
2020-06-03,San Martin,SMA,67,0
2020-06-03,Tumbes,TUM,45,0
2020-06-03,Ucayali,UCA,58,0
2020-06-04,Amazonas,AMA,36,0
2020-06-04,Ancash,ANC,113,0
2020-06-04,Apurimac,APU,18,0
2020-06-04,Arequipa,ARE,51,0
2020-06-04,Ayacucho,AYA,40,0
2020-06-04,Cajamarca,CAJ,21,0
2020-06-04,Callao,CAL,213,0
2020-06-04,Cusco,CUS,30,0
2020-06-04,Huancavelica,HUA,14,0
2020-06-04,Huanuco,HCO,80,0
2020-06-04,Ica,ICA,101,0
2020-06-04,Junin,JUN,31,0
2020-06-04,La Libertad,LIB,177,0
2020-06-04,Lambayeque,LAM,178,0
2020-06-04,Lima,LIM,1763,0
2020-06-04,Lima Region,LRE,146,0
2020-06-04,Loreto,LOR,176,0
2020-06-04,Madre de Dios,MDI,106,0
2020-06-04,Moquegua,MOQ,22,0
2020-06-04,Pasco,PAS,29,0
2020-06-04,Piura,PIU,494,0
2020-06-04,Puno,PUN,27,0
2020-06-04,San Martin,SMA,79,0
2020-06-04,Tumbes,TUM,35,0
2020-06-04,Ucayali,UCA,61,0
2020-06-05,Amazonas,AMA,49,0
2020-06-05,Ancash,ANC,83,0
2020-06-05,Apurimac,APU,12,0
2020-06-05,Arequipa,ARE,118,0
2020-06-05,Ayacucho,AYA,18,0
2020-06-05,Cajamarca,CAJ,52,0
2020-06-05,Callao,CAL,240,0
2020-06-05,Cusco,CUS,18,0
2020-06-05,Huancavelica,HUA,7,0
2020-06-05,Huanuco,HCO,43,0
2020-06-05,Ica,ICA,107,0
2020-06-05,Junin,JUN,28,0
2020-06-05,La Libertad,LIB,123,0
2020-06-05,Lambayeque,LAM,88,0
2020-06-05,Lima,LIM,2610,0
2020-06-05,Lima Region,LRE,241,0
2020-06-05,Loreto,LOR,286,0
2020-06-05,Madre de Dios,MDI,26,0
2020-06-05,Moquegua,MOQ,5,0
2020-06-05,Pasco,PAS,13,0
2020-06-05,Piura,PIU,469,0
2020-06-05,Puno,PUN,7,0
2020-06-05,San Martin,SMA,71,0
2020-06-05,Tumbes,TUM,72,0
2020-06-05,Ucayali,UCA,153,0
2020-06-06,Amazonas,AMA,37,0
2020-06-06,Ancash,ANC,112,0
2020-06-06,Apurimac,APU,13,0
2020-06-06,Arequipa,ARE,138,0
2020-06-06,Ayacucho,AYA,29,0
2020-06-06,Cajamarca,CAJ,44,0
2020-06-06,Callao,CAL,266,0
2020-06-06,Cusco,CUS,40,0
2020-06-06,Huancavelica,HUA,11,0
2020-06-06,Huanuco,HCO,15,0
2020-06-06,Ica,ICA,150,0
2020-06-06,Junin,JUN,50,0
2020-06-06,La Libertad,LIB,151,0
2020-06-06,Lambayeque,LAM,156,0
2020-06-06,Lima,LIM,2348,0
2020-06-06,Lima Region,LRE,228,0
2020-06-06,Loreto,LOR,181,0
2020-06-06,Madre de Dios,MDI,23,0
2020-06-06,Moquegua,MOQ,2,0
2020-06-06,Pasco,PAS,8,0
2020-06-06,Piura,PIU,445,0
2020-06-06,Puno,PUN,7,0
2020-06-06,San Martin,SMA,64,0
2020-06-06,Tumbes,TUM,60,0
2020-06-06,Ucayali,UCA,172,0
2020-06-07,Amazonas,AMA,12,0
2020-06-07,Ancash,ANC,103,0
2020-06-07,Apurimac,APU,5,0
2020-06-07,Arequipa,ARE,34,0
2020-06-07,Ayacucho,AYA,10,0
2020-06-07,Cajamarca,CAJ,14,0
2020-06-07,Callao,CAL,98,0
2020-06-07,Cusco,CUS,20,0
2020-06-07,Huancavelica,HUA,13,0
2020-06-07,Huanuco,HCO,14,0
2020-06-07,Ica,ICA,78,0
2020-06-07,Junin,JUN,41,0
2020-06-07,La Libertad,LIB,45,0
2020-06-07,Lambayeque,LAM,115,0
2020-06-07,Lima,LIM,1625,0
2020-06-07,Lima Region,LRE,169,0
2020-06-07,Loreto,LOR,27,0
2020-06-07,Madre de Dios,MDI,8,0
2020-06-07,Moquegua,MOQ,2,0
2020-06-07,Pasco,PAS,11,0
2020-06-07,Piura,PIU,74,0
2020-06-07,Puno,PUN,2,0
2020-06-07,San Martin,SMA,55,0
2020-06-07,Tumbes,TUM,10,0
2020-06-07,Ucayali,UCA,50,0
2020-06-08,Amazonas,AMA,57,0
2020-06-08,Ancash,ANC,167,0
2020-06-08,Apurimac,APU,10,0
2020-06-08,Arequipa,ARE,104,0
2020-06-08,Ayacucho,AYA,41,0
2020-06-08,Cajamarca,CAJ,43,0
2020-06-08,Callao,CAL,277,0
2020-06-08,Cusco,CUS,17,0
2020-06-08,Huancavelica,HUA,13,0
2020-06-08,Huanuco,HCO,43,0
2020-06-08,Ica,ICA,159,0
2020-06-08,Junin,JUN,86,0
2020-06-08,La Libertad,LIB,190,0
2020-06-08,Lambayeque,LAM,178,0
2020-06-08,Lima,LIM,2147,0
2020-06-08,Lima Region,LRE,182,0
2020-06-08,Loreto,LOR,169,0
2020-06-08,Madre de Dios,MDI,56,0
2020-06-08,Moquegua,MOQ,7,0
2020-06-08,Pasco,PAS,21,0
2020-06-08,Piura,PIU,340,0
2020-06-08,Puno,PUN,18,0
2020-06-08,San Martin,SMA,158,0
2020-06-08,Tumbes,TUM,57,0
2020-06-08,Ucayali,UCA,198,0
2020-06-09,Amazonas,AMA,75,0
2020-06-09,Ancash,ANC,127,0
2020-06-09,Apurimac,APU,14,0
2020-06-09,Arequipa,ARE,126,0
2020-06-09,Ayacucho,AYA,32,0
2020-06-09,Cajamarca,CAJ,44,0
2020-06-09,Callao,CAL,213,0
2020-06-09,Cusco,CUS,37,0
2020-06-09,Huancavelica,HUA,16,0
2020-06-09,Huanuco,HCO,35,0
2020-06-09,Ica,ICA,152,0
2020-06-09,Junin,JUN,58,0
2020-06-09,La Libertad,LIB,253,0
2020-06-09,Lambayeque,LAM,200,0
2020-06-09,Lima,LIM,2584,0
2020-06-09,Lima Region,LRE,269,0
2020-06-09,Loreto,LOR,117,0
2020-06-09,Madre de Dios,MDI,39,0
2020-06-09,Moquegua,MOQ,4,0
2020-06-09,Pasco,PAS,27,0
2020-06-09,Piura,PIU,470,0
2020-06-09,Puno,PUN,23,0
2020-06-09,San Martin,SMA,106,0
2020-06-09,Tumbes,TUM,70,0
2020-06-09,Ucayali,UCA,209,0
2020-06-10,Amazonas,AMA,60,0
2020-06-10,Ancash,ANC,134,0
2020-06-10,Apurimac,APU,5,0
2020-06-10,Arequipa,ARE,144,0
2020-06-10,Ayacucho,AYA,20,0
2020-06-10,Cajamarca,CAJ,47,0
2020-06-10,Callao,CAL,418,0
2020-06-10,Cusco,CUS,35,0
2020-06-10,Huancavelica,HUA,17,0
2020-06-10,Huanuco,HCO,36,0
2020-06-10,Ica,ICA,190,0
2020-06-10,Junin,JUN,98,0
2020-06-10,La Libertad,LIB,327,0
2020-06-10,Lambayeque,LAM,256,0
2020-06-10,Lima,LIM,2568,0
2020-06-10,Lima Region,LRE,285,0
2020-06-10,Loreto,LOR,221,0
2020-06-10,Madre de Dios,MDI,63,0
2020-06-10,Moquegua,MOQ,4,0
2020-06-10,Pasco,PAS,28,0
2020-06-10,Piura,PIU,421,0
2020-06-10,Puno,PUN,31,0
2020-06-10,San Martin,SMA,145,0
2020-06-10,Tumbes,TUM,64,0
2020-06-10,Ucayali,UCA,117,0
2020-06-11,Amazonas,AMA,43,0
2020-06-11,Ancash,ANC,134,0
2020-06-11,Apurimac,APU,13,0
2020-06-11,Arequipa,ARE,101,0
2020-06-11,Ayacucho,AYA,38,0
2020-06-11,Cajamarca,CAJ,50,0
2020-06-11,Callao,CAL,327,0
2020-06-11,Cusco,CUS,19,0
2020-06-11,Huancavelica,HUA,17,0
2020-06-11,Huanuco,HCO,91,0
2020-06-11,Ica,ICA,169,0
2020-06-11,Junin,JUN,90,0
2020-06-11,La Libertad,LIB,203,0
2020-06-11,Lambayeque,LAM,229,0
2020-06-11,Lima,LIM,1907,0
2020-06-11,Lima Region,LRE,392,0
2020-06-11,Loreto,LOR,221,0
2020-06-11,Madre de Dios,MDI,30,0
2020-06-11,Moquegua,MOQ,10,0
2020-06-11,Pasco,PAS,18,0
2020-06-11,Piura,PIU,509,0
2020-06-11,Puno,PUN,9,0
2020-06-11,San Martin,SMA,165,0
2020-06-11,Tumbes,TUM,83,0
2020-06-11,Ucayali,UCA,183,0
2020-06-12,Amazonas,AMA,71,0
2020-06-12,Ancash,ANC,120,0
2020-06-12,Apurimac,APU,13,0
2020-06-12,Arequipa,ARE,119,0
2020-06-12,Ayacucho,AYA,37,0
2020-06-12,Cajamarca,CAJ,67,0
2020-06-12,Callao,CAL,291,0
2020-06-12,Cusco,CUS,48,0
2020-06-12,Huancavelica,HUA,13,0
2020-06-12,Huanuco,HCO,52,0
2020-06-12,Ica,ICA,188,0
2020-06-12,Junin,JUN,69,0
2020-06-12,La Libertad,LIB,220,0
2020-06-12,Lambayeque,LAM,283,0
2020-06-12,Lima,LIM,1572,0
2020-06-12,Lima Region,LRE,369,0
2020-06-12,Loreto,LOR,196,0
2020-06-12,Madre de Dios,MDI,34,0
2020-06-12,Moquegua,MOQ,9,0
2020-06-12,Pasco,PAS,12,0
2020-06-12,Piura,PIU,440,0
2020-06-12,Puno,PUN,13,0
2020-06-12,San Martin,SMA,195,0
2020-06-12,Tumbes,TUM,70,0
2020-06-12,Ucayali,UCA,150,0
2020-06-13,Amazonas,AMA,67,0
2020-06-13,Ancash,ANC,146,0
2020-06-13,Apurimac,APU,3,0
2020-06-13,Arequipa,ARE,174,0
2020-06-13,Ayacucho,AYA,60,0
2020-06-13,Cajamarca,CAJ,54,0
2020-06-13,Callao,CAL,199,0
2020-06-13,Cusco,CUS,18,0
2020-06-13,Huancavelica,HUA,12,0
2020-06-13,Huanuco,HCO,49,0
2020-06-13,Ica,ICA,153,0
2020-06-13,Junin,JUN,69,0
2020-06-13,La Libertad,LIB,203,0
2020-06-13,Lambayeque,LAM,204,0
2020-06-13,Lima,LIM,1939,0
2020-06-13,Lima Region,LRE,251,0
2020-06-13,Loreto,LOR,157,0
2020-06-13,Madre de Dios,MDI,38,0
2020-06-13,Moquegua,MOQ,13,0
2020-06-13,Pasco,PAS,35,0
2020-06-13,Piura,PIU,219,0
2020-06-13,Puno,PUN,15,0
2020-06-13,San Martin,SMA,123,0
2020-06-13,Tumbes,TUM,52,0
2020-06-13,Ucayali,UCA,239,0
2020-06-14,Amazonas,AMA,16,0
2020-06-14,Ancash,ANC,89,0
2020-06-14,Apurimac,APU,1,0
2020-06-14,Arequipa,ARE,19,0
2020-06-14,Ayacucho,AYA,8,0
2020-06-14,Cajamarca,CAJ,23,0
2020-06-14,Callao,CAL,150,0
2020-06-14,Cusco,CUS,9,0
2020-06-14,Huancavelica,HUA,6,0
2020-06-14,Huanuco,HCO,23,0
2020-06-14,Ica,ICA,28,0
2020-06-14,Junin,JUN,55,0
2020-06-14,La Libertad,LIB,70,0
2020-06-14,Lambayeque,LAM,39,0
2020-06-14,Lima,LIM,1501,0
2020-06-14,Lima Region,LRE,178,0
2020-06-14,Loreto,LOR,16,0
2020-06-14,Madre de Dios,MDI,7,0
2020-06-14,Moquegua,MOQ,3,0
2020-06-14,Pasco,PAS,13,0
2020-06-14,Piura,PIU,116,0
2020-06-14,Puno,PUN,9,0
2020-06-14,San Martin,SMA,17,0
2020-06-14,Tumbes,TUM,16,0
2020-06-14,Ucayali,UCA,30,0
2020-06-15,Amazonas,AMA,199,0
2020-06-15,Ancash,ANC,113,0
2020-06-15,Apurimac,APU,4,0
2020-06-15,Arequipa,ARE,94,0
2020-06-15,Ayacucho,AYA,60,0
2020-06-15,Cajamarca,CAJ,44,0
2020-06-15,Callao,CAL,128,0
2020-06-15,Cusco,CUS,15,0
2020-06-15,Huancavelica,HUA,14,0
2020-06-15,Huanuco,HCO,63,0
2020-06-15,Ica,ICA,123,0
2020-06-15,Junin,JUN,61,0
2020-06-15,La Libertad,LIB,218,0
2020-06-15,Lambayeque,LAM,179,0
2020-06-15,Lima,LIM,2092,0
2020-06-15,Lima Region,LRE,230,0
2020-06-15,Loreto,LOR,66,0
2020-06-15,Madre de Dios,MDI,64,0
2020-06-15,Moquegua,MOQ,14,0
2020-06-15,Pasco,PAS,24,0
2020-06-15,Piura,PIU,348,0
2020-06-15,Puno,PUN,11,0
2020-06-15,San Martin,SMA,51,0
2020-06-15,Tumbes,TUM,81,0
2020-06-15,Ucayali,UCA,43,0
2020-06-16,Amazonas,AMA,58,0
2020-06-16,Ancash,ANC,121,0
2020-06-16,Apurimac,APU,1,0
2020-06-16,Arequipa,ARE,90,0
2020-06-16,Ayacucho,AYA,28,0
2020-06-16,Cajamarca,CAJ,15,0
2020-06-16,Callao,CAL,94,0
2020-06-16,Cusco,CUS,13,0
2020-06-16,Huancavelica,HUA,3,0
2020-06-16,Huanuco,HCO,37,0
2020-06-16,Ica,ICA,85,0
2020-06-16,Junin,JUN,56,0
2020-06-16,La Libertad,LIB,111,0
2020-06-16,Lambayeque,LAM,127,0
2020-06-16,Lima,LIM,1638,0
2020-06-16,Lima Region,LRE,258,0
2020-06-16,Loreto,LOR,61,0
2020-06-16,Madre de Dios,MDI,105,0
2020-06-16,Moquegua,MOQ,4,0
2020-06-16,Pasco,PAS,6,0
2020-06-16,Piura,PIU,185,0
2020-06-16,Puno,PUN,8,0
2020-06-16,San Martin,SMA,151,0
2020-06-16,Tumbes,TUM,65,0
2020-06-16,Ucayali,UCA,45,0
2020-06-17,Amazonas,AMA,62,0
2020-06-17,Ancash,ANC,99,0
2020-06-17,Apurimac,APU,8,0
2020-06-17,Arequipa,ARE,168,0
2020-06-17,Ayacucho,AYA,41,0
2020-06-17,Cajamarca,CAJ,57,0
2020-06-17,Callao,CAL,228,0
2020-06-17,Cusco,CUS,22,0
2020-06-17,Huancavelica,HUA,4,0
2020-06-17,Huanuco,HCO,43,0
2020-06-17,Ica,ICA,172,0
2020-06-17,Junin,JUN,97,0
2020-06-17,La Libertad,LIB,249,0
2020-06-17,Lambayeque,LAM,201,0
2020-06-17,Lima,LIM,1601,0
2020-06-17,Lima Region,LRE,256,0
2020-06-17,Loreto,LOR,74,0
2020-06-17,Madre de Dios,MDI,43,0
2020-06-17,Moquegua,MOQ,2,0
2020-06-17,Pasco,PAS,4,0
2020-06-17,Piura,PIU,222,0
2020-06-17,Puno,PUN,11,0
2020-06-17,San Martin,SMA,83,0
2020-06-17,Tumbes,TUM,93,0
2020-06-17,Ucayali,UCA,53,0
2020-06-18,Amazonas,AMA,35,0
2020-06-18,Ancash,ANC,127,0
2020-06-18,Apurimac,APU,6,0
2020-06-18,Arequipa,ARE,68,0
2020-06-18,Ayacucho,AYA,42,0
2020-06-18,Cajamarca,CAJ,58,0
2020-06-18,Callao,CAL,244,0
2020-06-18,Cusco,CUS,13,0
2020-06-18,Huancavelica,HUA,3,0
2020-06-18,Huanuco,HCO,71,0
2020-06-18,Ica,ICA,79,0
2020-06-18,Junin,JUN,86,0
2020-06-18,La Libertad,LIB,141,0
2020-06-18,Lambayeque,LAM,164,0
2020-06-18,Lima,LIM,1506,0
2020-06-18,Lima Region,LRE,158,0
2020-06-18,Loreto,LOR,136,0
2020-06-18,Madre de Dios,MDI,24,0
2020-06-18,Moquegua,MOQ,5,0
2020-06-18,Pasco,PAS,14,0
2020-06-18,Piura,PIU,219,0
2020-06-18,Puno,PUN,8,0
2020-06-18,San Martin,SMA,138,0
2020-06-18,Tumbes,TUM,43,0
2020-06-18,Ucayali,UCA,48,0
2020-06-19,Amazonas,AMA,79,0
2020-06-19,Ancash,ANC,104,0
2020-06-19,Apurimac,APU,4,0
2020-06-19,Arequipa,ARE,114,0
2020-06-19,Ayacucho,AYA,77,0
2020-06-19,Cajamarca,CAJ,48,0
2020-06-19,Callao,CAL,180,0
2020-06-19,Cusco,CUS,21,0
2020-06-19,Huancavelica,HUA,7,0
2020-06-19,Huanuco,HCO,61,0
2020-06-19,Ica,ICA,96,0
2020-06-19,Junin,JUN,39,0
2020-06-19,La Libertad,LIB,205,0
2020-06-19,Lambayeque,LAM,178,0
2020-06-19,Lima,LIM,1242,0
2020-06-19,Lima Region,LRE,182,0
2020-06-19,Loreto,LOR,126,0
2020-06-19,Madre de Dios,MDI,63,0
2020-06-19,Moquegua,MOQ,7,0
2020-06-19,Pasco,PAS,18,0
2020-06-19,Piura,PIU,264,0
2020-06-19,Puno,PUN,15,0
2020-06-19,San Martin,SMA,135,0
2020-06-19,Tumbes,TUM,35,0
2020-06-19,Ucayali,UCA,131,0
2020-06-20,Amazonas,AMA,42,0
2020-06-20,Ancash,ANC,104,0
2020-06-20,Apurimac,APU,26,0
